"lang"
{
"Language"	"german"
"asw_fail_advice_shield_bug"	"Der Schildkäfer kann Frontalangriffe blockieren."
"asw_fail_advice_died_alone"	"Halte die Formation deiner Einheit zusammen, um zu verhindern, dass ihr überrannt werdet."
"asw_fail_advice_no_medics"	"Nimm einen Sanitäter mit, um deine Einheit gesund zu halten."
"asw_stats_player_name"	"%s1 %s2 EP: %s3"
"asw_stats_player_status_leader"	"(Gruppenführer)"
"asw_stats_player_status_ready"	"(bereit)"
"asw_stats_kills"	"Abschüsse"
"asw_stats_kills_desc"	"Anzahl der getöteten Gegner"
"asw_stats_accuracy"	"Genauigkeit"
"asw_stats_accuracy_desc"	"% der vom Kommandanten verschossenen Munition, die getroffen hat"
"asw_stats_ff"	"Freundbeschuss"
"asw_stats_ff_desc"	"Schaden, welcher Teamkameraden zugefügt wurde"
"asw_stats_damage"	"Schaden eingesteckt"
"asw_stats_damage_desc"	"Schaden, die der Marine in dem Einsatz genommen hat"
"asw_stats_shots"	"Schüsse abgegeben"
"asw_stats_shots_desc"	"Von diesem Marine verschossene Munition"
"asw_stats_ammo"	"Munition"
"asw_stats_ammo_desc"	"Munition, die der Marine hat"
"asw_stats_time"	"Benötigte Zeit"
"asw_stats_time_desc"	"In diesem Einsatz benötigte Zeit des Teams"
"asw_stats_tkills"	"Kills insgesamt"
"asw_stats_tkills_desc"	"Anzahl an durch das Team getöteten Gegnern"
"asw_stats_health"	"Gesundheit"
"asw_stats_health_desc"	"Lebenspunkte der Marines"
"asw_stats_healed"	"Geheilte Lebenspunkte"
"asw_stats_healed_desc"	"Lebenspunkte die durch Sanitäter geheilt wurden"
"asw_stats_burned"	"Brandabschüsse"
"asw_stats_burned_desc"	"Anzahl an durch Brandminen getöteten Gegnern"
"asw_stats_fasth"	"Schnelle Hackvorgänge"
"asw_stats_fasth_desc"	"Anzahl an schnellen Hacks / Computer-Hacks"
"asw_stats_skillpoints"	"Fähigkeitspunkte"
"asw_stats_skillpoints_desc"	"Fähigkeitspunkte, die durch diese Mission verdient werden. Es werden weniger Fähigkeitspunkte\nverliehen, wenn der Marine übermäßig Schaden nimmt\n oder andere Marines verletzt.\n\nZusätzliche Fähigkeitspunkte werden für das Erlangen bestimmter\nMedallien vergeben."
"asw_wounded"	"VERWUNDET"
"asw_wounded_tt"	"Der Marine ist verwundet nachdem er erheblichen Schaden in\nder vorherigen Mission erlitten hat. Verwundete Marines können ausgewählt werden,\naber sie werden nur die Hälfte ihrer Gesundheit in dieser Mission zur Verfügung haben.\nDie Wunden werden nach dem erfolgreichen Abschluss der nächsten Mission geheilt."
"asw_kia"	"GEFALLEN"
"asw_kia_tt"	"Im Einsatz gefallen."
"asw_reserved"	"RESERVIERT"
"asw_reserved_tt"	"Marine ist zurzeit für den vorherigen Kommandanten reserviert."
"asw_wdesc_rifle"	"Die 22A3-1 ist die standardmäßig an IAF-Marines ausgegebene Gefechtswaffe. Durch die hohe Feuerrate, die mit Sprengstoff beladenen Hochgeschwindigkeitspatronen und einem unterbauten Granatwerfer, bietet diese Waffe eine bedeutende Flexibilität im Einsatz, mit der Möglichkeit sowohl kleine als auch große Ziele auszuschalten. Die Standard-Magazingröße fasst 98 Patronen."
"asw_wdesc_prifle"	"Die 22A7-Z ist ein Prototyp des Standard 22A3-Sturmgewehrs, welche für den Einsatz in städtischen Umgebungen entworfen wurde und auf die Kontrolle von Menschenmengen sowie Notfälle in der Nähe ziviler Ziele spezialisiert ist. Immer noch in der Test-Phase befindlich, wurden etliche Modelle an die IAF zur Beurteilung weitergegeben. Die A7-Z ist mit einer Zielhilfe und einer Reihe von Betäubungsgranaten ausgerüstet. Da eine komplizierten Feinabstimmung der Zielhilfe dieses Prototyps nötig ist, kann dieses Gewehr nur von Marines mit technischer Ausbildung verwendet werden."
"asw_wdesc_sniper_rifle"	"Das AVK-36-Scharfschützengewehr ist eine halbautomatische Repetierbüchse, die mit ihren 7.62x51mm-Patronen dazu in der Lage ist, eine Schwarmdrohne mit nur einem Schuss zu zerstören. Das AVK-36 ist eine modifizierte Version des klassischen AVK-32, angepasst an die Kampfanzüge der Marines und dazu bestimmt, auch in Bewegung zu feuern."
"asw_wdesc_autogun"	"Die S23A SynTek Autogun zählt zu den modernsten Sturmgewehren die zur Zeit verfügbar sind. Mit einem ausgeklügelten Zielverfolgungssystem und einer leistungsstarken Induktionskammer zum Aufbau eines elektromagnetischen Feldes, kann diese Waffe feindliche Ziele identifizieren und automatisch die Flugbahn der Kugeln beim Verlassen des Laufes verändern, um sicherzustellen, dass diese ihr Ziel treffen. Die Autogun besitzt eine erhebliche Mannstoppwirkung und kann eingesetzt werden um eine große Anzahl ankommender Ziele zu verdrängen. Eine Ausbildung zum Waffenspezialisten wird benötigt."
"asw_wdesc_minigun"	"Die IAF-Minigun hat eine sehr hohe Feuerrate und eine weite Streuung, ideal um eine größere Gruppen von feindlichen Zielen auszuschalten. Diese Waffe braucht einen Moment, um den Lauf auf die geforderte Drehzahl zu bringen. Die Alt-Feuer-Taste bringt den Lauf in Drehung ohne dabei zu feuern."
"asw_wdesc_bait"	"Ein großer Klumpen synthetisches Fleisch getränkt in Schwarmpheromonen. Wird nahen Schwarm vorübergehend ablenken."
"asw_wdesc_shotgun"	"Eine traditionelle, halbautomatische Schrotflinte, welche Kaliber 12-Geschosse abfeuert. Beliebt aufgrund ihres starken, besonders im Nahbereich effektiven, Streufeuers. Bis zu vier Patronen können geladen werden."
"asw_wdesc_vindicator"	"Die M42 Vindicator ist eine durch Druckluft gestützte Schrotflinte mit einem dualen Magazin-Selektionssystem. Die IAF-Standard-Munition wird mit Kaliber-12-Patronen im ersten Magazin unterstützt und etliche Brandgranaten in einem weiteren. Die Vindicator wird nur an Offiziere ausgegeben."
"asw_wdesc_pdw"	"Die K80 ist eine leichte, vollautomatische Maschinenpistole. Sie wird als Paar abgegeben und wurde entwickelt, um über eine kurze Zeitspanne großen Schaden anzurichten. Da durch die hohe Feuerrate die Munition schnell aufgebraucht ist, empfiehlt das IAF-Kommando sie als Sekundärwaffe einzusetzen."
"asw_wdesc_grenades"	"Ein Satz hochexplosiver Streugranaten. Granaten mit höherer Streuwirkung werden an Marines mit besseren Sprengstofffähigkeiten verteilt."
"asw_wdesc_freeze_grenades"	"Ein Satz an hochexplosiven Flüssigstickstoffkanistern. Jeder Kanister friert alle Ziele im Explosionsradius vorübergehend ein und macht sie somit sehr verwundbar gegenüber Stößen."
"asw_wdesc_grenade_launcher"	"Basierend auf dem umfangreichen IAF Mortar Emplacement Design feuert dieser tragbare Werfer hochexplosive Granaten auf Feinde in der Nähe. Geh mit äußerster Vorsicht vor, wenn du dieses Gerät in der Nähe von verbündeten Einheiten benutzt. Hohe Gefahrenstufe, Marines."
"asw_wdesc_night_vision"	"Wärmebasierter Bildverstärker mit niedrigem Signal-Rausch-Verhältnis und selbstaufladendem Akku. Das MNV34 bietet eine hohe Auflösung mit einem breitem dynamischem Luminanzbereich, wodurch es sich für alle Lichtverhältnisse eignet. Der leichte Standard-Akku erlaubt eine Verwendung über 10 Sekunden."
"asw_wdesc_flamer"	"Die M868 benutzt unter Hochdruck stehenden Napalm-basierten Treibstoff und kann dadurch eine weite Fläche abdecken. Alle Ziele die von den Flammen getroffen werden brennen für eine längere Zeit. Vor allem im Marsch ist es wichtig sicherzustellen, dass sich kein Teammitglied im Weg der Flammen befindet."
"asw_wdesc_extinguisher"	"Gefüllt mit einem Mehrzweck-Flammenlöschmittel, kann dieser Gegenstand zum Löschen jeglicher Art von Feuer, das im Gebiet vorkommt, benutzt werden."
"asw_wdesc_welder"	"Das von der IAF ausgegebene Handschweißgerät nutzt heißes, ionisiertes Plasma, um einen Lichtbogen zum effektiven Schneiden oder Schweißen zu erzeugen, je nach Bedürfnis des Nutzers. Hauptsächlich im Feld genutzt, um Türen aufzubrennen oder zu versiegeln, bietet es den IAF-Marines einen taktischen Vorteil."
"asw_wdesc_flashlight"	"Ein heller, selbstaufladender Taschenlampenaufsatz mit mehreren Birnen für gezielte Beleuchtung in Momenten schwacher Sicht."
"asw_wdesc_mines"	"Ein fünfteiliger Satz M478-Annäherungsbrandminen gehört zur Standardausrüstung eines jeden Offiziers. Diese Minen werden im Einsatzgebiet platziert und kalibriert und detonieren nach ihrer Aktivierung, sobald sich ein Lebewesen nähert, das den Zielbestimmungen entspricht. Bei der Detonation wird hochentzündliches Napalm auf beiden Seiten der Mine geradlinig freigesetzt, das das Opfer tötet sowie das Gebiet gegen weitere Feinde absichert."
"asw_wdesc_laser_mines"	"Ein Paket von anbringbaren Haftminen. Die Detonation wird bei Unterbrechen des Laserstrahls durch eine feindliche Einheit ausgelöst. Sprengstofferfahrene Marines können mehrere Minen mit einem einzigen Wurf platzieren."
"asw_wdesc_electrified_armor"	"Die Aktivierung der Hochspannungsfunktion dieser Marine-Rüstung betäubt jeden Angreifer der in Kontakt mit dem Anzug gerät, reduziert gegnerischen Nahkampfschaden und vertreibt infizierende Parasiten."
"asw_wdesc_normal_armor"	"Das Tragen zusätzlicher Graphen-Rüstungsplatten verbessert den Schutz gegenüber allen Arten von Angriffen."
"asw_wdesc_fist"	"Die Powerfaust ist ein IAF entwickelter Kampfanzugsaufsatz, der den Schaden aller Nahkampfattacken von der Faust bis zum Fuß erhöht."
"asw_wdesc_blink"	"Ein Gerät im Entwicklungsstadium, welches den Nutzer zu einem nahe gelegenen Zielort teleportiert. Die freigesetzte Energie an den Ein- und Ausstiegspunkten betäubt Gegner im näheren Umkreis. Entwickelt von der Enigma Research Group, befindet sich dieses Gerät im Moment im Feldtest bei der IAF."
"asw_wdesc_jump_jet"	"Ein einsatzlimiterter Rucksackaufsatz, der den Marine in die Luft katapultiert, ihm erlaubt kurze Distanzen zurückzulegen und einen starken Aufprall zu liefern. Von Premier Propulsion Research hergestellt."
"asw_wdesc_t75"	"Abrisssprengstoff. Halte nach dem Scharfstellen den Sicherheitsabstand ein."
"asw_wdesc_damage_amp"	"Die Waffen aller Marines innerhalb des Leuchtradius sind elektromagnetisch optimiert um Schüsse mit erhöhter Stärke abzufeuern."
"asw_wdesc_hornet_barrage"	"Setzt eine Salve an explosiven Zielerfassungs-Raketen frei. Marines mit höherer Ausbildung sind autorisiert mehr Raketen pro Cluster zu tragen."
"asw_wdesc_smart_bomb"	"Mithilfe eines patentierten Multiple Threat Denial-Zielerfassungssystems ist die Lenkbombe das ultimative Eliminierungssystem gegen mehrere Feinde für den einmaligen Gebrauch. Die Aktivierung dieses am Rücken getragenen Gerätes bewirkt das fortlaufende Abfeuern von Raketen, die über einen weiten Bereich automatisch ihr Ziel suchen."
"asw_wdesc_medkit"	"Ein kleines, individuelles Erste-Hilfe-Paket für die Selbstbehandlung von Wunden im Einsatz. Entwickelt von der SynTek Pharmaceutical Division."
"asw_wdesc_stims"	"Eine wirksame Injektion, frisch von der SynTek Pharmaceutical Division. In Zeiten großer Gefahr können sich die IAF-Trupps dieses Adrenalin verabreichern um damit ihr Reaktions- und Wahrnehmungsvermögen zu erhöhen. Indem es innerhalb weniger Sekunden wirkt, kann dieses Medikament in einer schwierigen Situation über Leben oder Tod entscheiden und den Marine anschließend klaren Gedankens und bereit für den nächsten Schritt hinterlassen."
"asw_wdesc_sentry"	"Die ASG ist eine hocheffiziente, vollautomatische Wächter mit Freund-Feind-Erkennung. Sie arbeitet auf Grundlage einer großen Anzahl von Einflussfaktoren, inklusive Körpermerkmal- und Breitband-Bilderkennung. Sie besteht aus einer großkalibrigen Autokanone auf einem vom Benutzer frei einstellbarem Drehgestell."
"asw_wdesc_sentry_flamer"	"Eine automatische, hochwarme Brandgeschoss-Wächter. Niedrige Gleitlager erlauben ein perfektes Zielen, sogar auf die schnellsten Ziele."
"asw_wdesc_sentry_cannon"	"Feuert hoch-beschleunigende Kugeln, die imstande sind extreme Mengen an Schaden über große Distanzen zu verursachen, dabei werden die größten Hitzesignaturen priorisiert."
"asw_wdesc_sentry_freeze"	"Feuert einen Strahl flüssigen Stickstoffs ab, um einen Schwarm für einige Zeit zu vereisen."
"asw_wdesc_tesla_trap"	"Stellt sich selbst in aktive Verteidigung und zerstört sich selbst, sobald der Strom verbraucht wurde. Feuert Hochspannungsladungen um Feinde in der Nähe zu fixieren."
"asw_wdesc_ammobag"	"Ein von der IAF standardmäßig ausgegebenes Paket, welches zusätzliche Munition für bestimmte Waffen enthält. Der Marine der die Munitionstasche trägt, kann während der Mission Magazine an alle Marines die Nachschub benötigen verteilen. Auf Grund der hohen Menge an Munition in der Tasche, ist es ratsam diese von allen Flammen fernzuhalten."
"asw_wdesc_medsatchel"	"Die Standardausgabe des IAF-Erste-Hilfe-Sets beinhaltet medizinisches Equipment für einen trainierten Sanitäter. Das Set enthält genug Vorräte für mehrere Verwundete. Des weiteren sind mehrere Sekundärladungen zur Selbstheilung vorhanden."
"asw_wdesc_healgun"	"Ein standardmäßiges IAF-Heilgewehr, das entwickelt wurde, um verletzte Personen unterwegs zu versorgen. Nur verfügbar für trainierte Sanitäter, stellt das Heilgewehr eine mobile, leichte und eine in der Hand gehaltene Version des Medkits dar. Es fokussiert sich auf einen einzelnen Patienten und heilt diesen direkt, ohne dass die Einheit dadurch aufgehalten wird. Das Heilgewehr kann durch das Alternativ-Feuern auch zum Selbstheilen verwendet werden."
"asw_wdesc_heal_grenade"	"Wenn das IAF-Medkit aktiv ist, heilt es die Wunden und die Verseuchung aller Marines die sich im Radius des Kits befinden für 20 durchgängige Sekunden oder bis es aufgebraucht ist. Sanitäter die bessere Heilungsfähigkeiten besitzen, erhalten mehr Medkits."
"asw_wdesc_pistol"	"Das M73 ist eine leichte, aber äußerst durchschlagsfähige semi-automatische Handfeuerwaffe mit einem versetzten 16 Schuss Magazin. Durch die hohe Verlässlichkeit ist sie seit einem guten Jahrzehnt eine Standardwaffe in der IAF."
"asw_wdesc_flares"	"Die SM75-Gefechtsfackeln sind spezielle Magnesiumfackeln, die von der SynTek Megacorporation zusammen mit anderen standardmäßigen Schusswaffen entwickelt wurden. Neben dem Erleuchten eines Bereichs, senden die Fackeln auch eine bestimmte Wellenlänge des Gegenlichts zurück, die das Anvisieren erleichtert und es den Waffen ermöglicht, jeglichen Feind im Licht des Magnesiums automatisch zu erfassen."
"asw_wdesc_railgun"	"Das IAF-Lasergewehr benutzt einen hybriden Feuermechanismus um Mündungsgeschwindigkeiten von über 35 km/sec zu erreichen. Die rüstungsdurchdringenden Kugeln werden durch eine explosive und elektromagnetische Energieentladung, welche von Zwillingsschienenen innerhalb der Waffe generiert werden, angetrieben. Diese Waffe ist nicht für allgemeine Kämpfe zu empfehlen, da sie für Angriffe mit hohem Schaden gegenüber einzelnen Zielen entworfen wurde."
"asw_wdesc_mlaser"	"Ein von CHOBS hergestellter 550MW Hochleistungspräzisionslaser zum leichten Durchtrennen von Gestein. Minenlaser werden üblicherweise in Außenweltkolonien genutzt und sind ein wesentlicher Bestandteil jeder großen Rohstoffgewinnung."
"asw_wdesc_chainsaw"	"Eine zivile Kettensäge - Wird benutzt, um durch Holz oder andere weiche Materialien zu schneiden."
"asw_wdesc_tesla_gun"	"Geplant war sie als Werkzeug als Starthilfe für schwere Ausrüstung, als man jedoch herausfand, dass die 24 bis 30 Ampere und die 25 Kilovolt die perfekte Mischung für die Zerstörung von Alien-Innereien ist, wurde aus dem Werkzeug eine Waffe. Die IAF Tesla-Kanone ist so kalibriert, dass sie menschliche Biometrie erkennt und so Unfällen durch Beschuss eigener Truppen vorbeugt. Wird sie jedoch auf in der Nähe befindliche außerirdische Lebensformen angewendet, so springt der elektrische Strahl über mehrere Feinde hinweg."
"asw_wdesc_ammosatchel"	"Eine Standardausgabe des IAF-Munitionspakets enthält einsetzbare Munition für alle Waffentypen, die im Gebiet genutzt werden. Jedes Paket enthält 3 Munitionskisten."
"asw_style"	"Spieltyp:"
"asw_gamestyle_normal"	"Normal"
"asw_gamestyle_carnage"	"Gemetzel"
"asw_gamestyle_uber"	"Extrem"
"asw_gamestyle_hardcore"	"Hardcore"
"asw_unlocked_format"	"%s1%s2%s3"
"asw_unlocked_uber_format"	"Mission unter %s1 abgeschlossen - Extrem-Modus freigeschaltet!\n"
"asw_unlocked_carnage"	"Mission im wahnsinnigen Schwierigkeitsgrad abgeschlossen - Gemetzel-Modus freigeschaltet!\n"
"asw_unlocked_hardcore"	"Mission ohne Verluste abgeschlossen - Hardcore-Modus freigeschaltet!\n"
"asw_beat_speedrun_format"	"Mission innerhalb der Speedrun-Zeit beendet! (%s1)\n"
"asw_best_kills_format"	"Meiste Kills: %s1"
"asw_best_time_format"	"Beste Zeit: %s1"
"asw_newbest_kills_format"	"NEUER REKORD - Vorherige meiste Kills: %s1"
"asw_newbest_time_format"	"NEUER REKORD - Vorherige beste Zeit: %s1"
//"asw_loading_hint_vereon"	"Vereon XII     Ambient Temperature: 242 Degrees Kelvin\nMineral composition rating: 8.4   Sovereignty:  SynTek Megacorporation"
"asw_loading_hint_vereon"	""
"asw_loading_hint_labs1"	""
"asw_loading_hint_labs2"	""
"asw_loading_hint_landingbay"	""
"asw_loading_hint_mine1"	""
"asw_loading_hint_mine2"	""
"asw_loading_hint_mine3"	""
"asw_loading_hint_office"	""
"asw_loading_hint_plant1"	""
"asw_loading_hint_plant2"	""
"asw_loading_hint_plant3"	""
"asw_loading_hint_sewers1"	""
"asw_loading_hint_sewers2"	""
"asw_loading_hint_sewers3"	""
"asw_loading_hint_sewers4"	""
"asw_tutorial_brief"	"Hier ist der IAF-Kommandant an den Team-Kommandanten. Wir haben auf dem Stützpunkt hier auf Vereon XII einige Vorfälle gehabt. Wir haben Berichte von Schwarm-Attacken auf die SynTek-Mitarbeiter und Kolonie-Infrastruktur. Ihr Team muss sich umgehend neu gruppieren und nach Norden vorstoßen. Sie müssen die Oberflächenaufzeichnungen herunterladen."
"asw_tutorial_brief2"	"Wir haben den Funkkontakt zu Crash und Bastille verloren. Damit der Kontakt wiederhergestellt werden kann, muss Sarge ihre letzten bekannten Positionen aufsuchen. Los Kommandant!"
"asw_tutorial_barricade"	"Wir können zahlreiche Notbarrikaden über den ganzen Außenposten verteilt feststellen. Vermutlich von verzweifelten Kolonisten, die versucht haben, ihre armen Seelen zu retten."
"asw_tutorial_barricade2"	"Sie haben uneingeschränkte Feuererlaubnis in diesem Planetensystem. Wenn euch etwas im Weg steht, vernichtet es. Oberkommando Ende."
"asw_tutorial_button"	"Benutze das Bedienfeld der Tür, um Zugang zu erlangen und Richtung Norden fortzufahren."
"asw_tutorial_biomass"	"Sie sehen hier Schwarm-Biomasse, Kommandant, ein klares Anzeichen für Schwarm-Verseuchung. Hässliches Zeug. Es bedeutet der Schwarm versucht sich hier eine permanente Präsenz aufzubauen."
"asw_tutorial_biomass2"	"Es kann mit Feuer zerstört werden, verwende den Flammenwerfer, um es zu beseitigen - sofort."
"asw_tutorial_melee"	"Sie sollten Munition sparen, wann immer es möglich ist. Benutze deshalb deine Nahkampfattacken um den Weg freizumachen."
"asw_tutorial_cutting"	"Diese Tür wurde zugeschweißt. Verwende das Schweißwerkzeug, um sie aufzuschneiden."
"asw_tutorial_team"	"Gut gemacht Kommandant! Sie haben Sarge gefunden und wir haben den Funkkontakt wiederhergestellt."
"asw_tutorial_team2"	"Mach Gebrauch der beiden Marines während Sie nach Norden vorrücken. IAF-Kommando out."
"asw_tutorial_hacking"	"Sicherheitsinformationen zufolge ist diese Türe fest verschlossen. Du kannst sie zerstören, aber wir empfehlen Ihnen, dass Sie die technischen Fähigkeiten von Crash einsetzen, um das Bedienfeld der Tür zu hacken."
"asw_tutorial_flares"	"Wir stellen einen Stromausfall in diesem Abschnitt des Korridors fest. Nehmt diese Leuchtsignale und werft sie, um die Umgebung zu erhellen."
"asw_tutorial_healing"	"Kommandant, wir können Ihrer Gesundheitsanzeige entnehmen, dass Bastille verletzt ist. Veranlassen Sie ihn diese Medizinladung aufzuheben und dessen ALTERNATIV-FEUER zu benutzen um sich selbst zu heilen."
"asw_tutorial_healing2"	"Als Sanitäter kann Bastille verletzte Marines heilen. Dazu muss er nur ein Medkit ablegen."
"asw_tutorial_positioning1a"	"Achtung Kommandant, wir haben hier zahlreiche Thermalsignaturen aus mehreren Richtungen, welche zu Ihrer Position vorrücken. Es kommt noch schlimmer, denn die Tür ist stark versiegelt. Eure Waffen werden sie nicht aufbrechen können."
"asw_tutorial_positioning1b"	"Wir versuchen die Tür ferngesteuert zu öffnen, aber Sie müssen bei den markierten Positionen halten und die Attacke abwehren."
"asw_tutorial_positioning1c"	"Das wäre es Kommandant! Die Stromversorgung der Tür ist wiederhergestellt. Sie können nun weiter nach Norden vorstoßen."
"asw_tutorial_positioning"	"Schlechte Neuigkeiten, ein großer Schwarmangriff kommt direkt auf euch zu! Befehle Sarge eine Wächter im markierten Bereich aufzubauen."
